kH,c_analytical
4.120802675585284014e+00,1.939563734456058564e+00
4.129096989966555498e+00,1.938976296696842905e+00
4.131396174176382274e+00,1.938812709030100390e+00
4.137391304347826093e+00,1.938392438633619097e+00
4.142593854708916723e+00,1.938026755852842786e+00
4.145685618729096689e+00,1.937812618819317212e+00
4.153922291514374088e+00,1.937240802675585405e+00
4.153979933110367284e+00,1.937236859173148362e+00
4.162274247491638768e+00,1.936662492697089677e+00
4.165265810296614468e+00,1.936454849498327579e+00
4.170568561872909363e+00,1.936092094766501459e+00
4.176743675143004708e+00,1.935668896321070198e+00
4.178862876254180847e+00,1.935525740690877683e+00
4.187157190635451443e+00,1.934962421379138320e+00
4.188317616665755416e+00,1.934882943143812817e+00
4.195451505016722038e+00,1.934401278533041779e+00
4.199952590014275344e+00,1.934096989966554991e+00
4.203745819397993522e+00,1.933844170339932056e+00
4.211737459155957097e+00,1.933311036789297610e+00
4.212040133779264117e+00,1.933291127511423513e+00
4.220334448160534713e+00,1.932739349366096260e+00
4.223549908763946092e+00,1.932525083612040229e+00
4.228628762541806196e+00,1.932191345859692433e+00
4.235508249774820655e+00,1.931739130434782625e+00
4.236923076923076792e+00,1.931647409252707615e+00
4.245217391304347387e+00,1.931105546281388863e+00
4.247538942634711212e+00,1.930953177257525244e+00
4.253511705685618871e+00,1.930566524300572961e+00
4.259681347863839562e+00,1.930167224080267641e+00
4.261806020066889467e+00,1.930031578106028212e+00
4.270100334448160950e+00,1.929499165223954371e+00
4.271925505324914774e+00,1.929381270903010037e+00
4.278394648829431546e+00,1.928969019313059086e+00
4.284263866723147629e+00,1.928595317725752878e+00
4.286688963210702141e+00,1.928442965573035961e+00
4.294983277591972737e+00,1.927919556610636409e+00
4.296718019187794724e+00,1.927809364548495052e+00
4.303277591973244220e+00,1.927398198816734132e+00
4.309265677498301805e+00,1.927023411371237671e+00
4.311571906354514816e+00,1.926880957276004613e+00
4.319866220735786300e+00,1.926366123236573635e+00
4.321927667294328756e+00,1.926237458193980068e+00
4.328160535117056895e+00,1.925853483033069580e+00
4.334699589482260862e+00,1.925451505016722464e+00
4.336454849498327491e+00,1.925344991119452009e+00
4.344749163879598086e+00,1.924838318532081871e+00
4.347568596416562237e+00,1.924665551839464861e+00
4.353043478260869570e+00,1.924334342869909342e+00
4.360581586503505136e+00,1.923879598662207480e+00
4.361337792642140165e+00,1.923834555805509217e+00
4.369632107023411649e+00,1.923335645160417995e+00
4.373658177803244840e+00,1.923093645484949876e+00
4.377926421404682245e+00,1.922840298649738155e+00
4.386220735785952840e+00,1.922348618938724885e+00
4.386904284908303531e+00,1.922307692307692273e+00
4.394515050167224324e+00,1.921857653950874267e+00
4.400217334810248460e+00,1.921521739130434892e+00
4.402809364548494919e+00,1.921370919177878722e+00
4.411103678929765515e+00,1.920886357416237811e+00
4.413670787388192629e+00,1.920735785953177288e+00
4.419397993311036998e+00,1.920403943165699623e+00
4.427270949154697099e+00,1.919949832775919685e+00
4.427692307692307594e+00,1.919925821150908707e+00
4.435986622073578189e+00,1.919448011357923534e+00
4.440936183197381482e+00,1.919163879598662525e+00
4.444280936454849673e+00,1.918974158103476713e+00
4.452575250836120269e+00,1.918502883630865297e+00
4.454763025461845771e+00,1.918377926421404922e+00
4.460869565217391752e+00,1.918033253879494637e+00
4.468731567446106112e+00,1.917591973244147319e+00
4.469163879598662348e+00,1.917567991045884712e+00
4.477458193979932943e+00,1.917102881122391800e+00
4.482776341153064337e+00,1.916806020066889715e+00
4.485752508361203539e+00,1.916641804533569804e+00
4.494046822742475022e+00,1.916182821714642603e+00
4.496979426490280929e+00,1.916020066889632112e+00
4.502341137123744730e+00,1.915725894216557368e+00
4.510635451505017102e+00,1.915272866395480111e+00
4.511337967701419593e+00,1.915234113712374731e+00
4.518929765886287697e+00,1.914820053727416926e+00
4.525796647962159192e+00,1.914448160535117127e+00
4.527224080267558293e+00,1.914371715828845577e+00
4.535518394648828888e+00,1.913924085137028275e+00
4.540385598314008675e+00,1.913662207357859302e+00
4.543812709030100372e+00,1.913479844563447108e+00
4.552107023411370967e+00,1.913037798625957242e+00
4.555130012283221674e+00,1.912876254180602142e+00
4.560401337792642451e+00,1.912597629001463240e+00
4.568695652173913047e+00,1.912161012176755825e+00
4.570028314485814924e+00,1.912090301003344539e+00
4.576989966555183642e+00,1.911724889899294899e+00
4.585071458041283243e+00,1.911304347826086936e+00
4.585284280936454238e+00,1.911293390581934926e+00
4.593578595317725721e+00,1.910861455496133399e+00
4.600221527865025806e+00,1.910518394648829554e+00
4.601872909698997205e+00,1.910434006476175561e+00
4.610167224080267800e+00,1.910007161252546215e+00
4.615529047153643205e+00,1.909732441471571951e+00
4.618461538461538396e+00,1.909583746892914657e+00
4.626755852842808991e+00,1.909161849607057038e+00
4.630993763447145639e+00,1.908946488294314348e+00
4.635050167224079587e+00,1.908742457032129414e+00
4.643344481605351071e+00,1.908325369749973355e+00
4.646615797276146154e+00,1.908160535117056966e+00
4.651638795986622554e+00,1.907909988842543703e+00
4.659933110367893150e+00,1.907497577413773460e+00
4.662395644011097851e+00,1.907374581939799363e+00
4.668227424749163745e+00,1.907086200819556598e+00
4.676521739130434341e+00,1.906678334679447362e+00
4.678334178044585734e+00,1.906588628762541759e+00
4.684816053511704936e+00,1.906270957819159673e+00
4.693110367892976420e+00,1.905867509798239379e+00
4.694432659362846927e+00,1.905802675585284378e+00
4.701404682274247904e+00,1.905464130887333685e+00
4.709698996655518499e+00,1.905064977028315454e+00
4.710692742591155557e+00,1.905016722408026553e+00
4.717993311036789095e+00,1.904665597104484576e+00
4.726287625418059690e+00,1.904270616485936651e+00
4.727116488627610913e+00,1.904230769230769393e+00
4.734581939799331174e+00,1.903875239444524414e+00
4.742876254180601769e+00,1.903484314010771783e+00
4.743706379012150975e+00,1.903444816053511790e+00
4.751170568561873253e+00,1.903092946648278216e+00
4.759464882943143849e+00,1.902705961045059402e+00
4.760465333213212524e+00,1.902658862876254187e+00
4.767759197324414444e+00,1.902318613110950629e+00
4.776053511705685040e+00,1.901935454526361369e+00
4.777396729052928670e+00,1.901872909698996805e+00
4.784347826086956523e+00,1.901552138783451751e+00
4.792642140468227119e+00,1.901172696793730132e+00
4.794504426535739938e+00,1.901086956521738980e+00
4.800936454849498602e+00,1.900793429087426656e+00
4.809230769230769198e+00,1.900417595507158719e+00
4.811792795393989408e+00,1.900301003344481598e+00
4.817525083612039793e+00,1.900042394843917126e+00
4.825819397993310389e+00,1.899670063580234158e+00
4.829266746720048964e+00,1.899515050167224217e+00
4.834113712374580984e+00,1.899298952215610292e+00
4.842408026755853356e+00,1.898930019125983693e+00
4.846931769118306477e+00,1.898729096989966614e+00
4.850702341137123952e+00,1.898563022662729249e+00
4.858996655518394547e+00,1.898197385415957505e+00
4.864793969883807634e+00,1.897943143812709010e+00
4.867290969899665143e+00,1.897834532912638927e+00
4.875585284280935738e+00,1.897472090852645010e+00
4.882860121799924791e+00,1.897157190635451629e+00
4.883879598662207222e+00,1.897113414943353060e+00
4.892173913043478706e+00,1.896754068955396777e+00
4.900468227424749301e+00,1.896399145515952345e+00
4.901113925944881267e+00,1.896371237458194248e+00
4.908762541806019897e+00,1.896043258360085471e+00
4.917056856187290492e+00,1.895691286481214322e+00
4.919543368681181583e+00,1.895585284280936200e+00
4.925351170568561976e+00,1.895339602832792902e+00
4.933645484949832571e+00,1.894990488350769109e+00
4.938193400397778987e+00,1.894799331103679041e+00
4.941939799331104055e+00,1.894643051297911107e+00
4.950234113712374651e+00,1.894296701154889018e+00
4.957073626394429944e+00,1.894013377926421438e+00
4.958528428093645246e+00,1.893953557881091543e+00
4.966822742474915842e+00,1.893609880000930001e+00
4.975117056856187325e+00,1.893270356349246342e+00
4.976156612515323374e+00,1.893227424749163834e+00
4.983411371237457033e+00,1.892929985132105308e+00
4.991705685618729404e+00,1.892593005614281232e+00
4.995431571665408299e+00,1.892441471571906453e+00
5.000000000000000000e+00,1.892256982001867316e+00
